word_freq_remove,word_freq_free,word_freq_your,word_freq_000,word_freq_money,word_freq_hp,word_freq_george,char_freq_!,char_freq_$,capital_run_length_average,class
1.06,0,0,0,0,0,0,0,0,4.909,1
0,0,0,0,0,0,0,1.149,0,1.461,1
0.27,0.83,1.11,0.55,0,0,0,0.638,0,2.512,1
0,0,0,0,0,0,0,0,0,1.55,1
0,0,0,0,0,0,0,0.225,0,4.906,1
0,0.02,0,0,0,0,0,1.542,1.785,239.571,1
0.4,0.1,2.03,0,0.3,0,0,0.975,0.396,3.186,1
0.54,0,2.73,0,0,0,0,1.466,0.258,31.388,1
0.8,0.8,1.61,0,1.61,0,0,0.552,0.207,6.652,1
1.33,1.11,1.77,0,0,0,0,0.067,0.067,1.946,1
0.07,1.39,0.77,0,0.3,0,0,0,0.183,3.211,1
0,0,1,0,0.5,0,0,0,0.267,10.372,1
0.19,0.19,2.09,3.62,0,0,0,0.212,0.303,11.242,1
1.12,0.37,1.87,0,0.74,0,0,0.223,0.223,2.021,1
0,0,11.11,0,0,0,0,0,0,1,1
0.43,0.69,1.04,0.95,0.17,0,0,0.256,0.242,6.142,1
0,0.48,0.96,0,0.48,0,0,0.175,0.467,9.56,1
2.01,0,2.01,0,0,0,0,0.305,0,2.162,1
0,0,1.09,0,0.09,0,0,5.831,1.309,6,1
2.04,0,2.04,0,0,0,0,0.309,0,2.111,1
0.37,0.74,0.37,0,0,0,0,0.241,0.06,2.166,1
0.49,0.9,1.07,0.9,0.16,0,0,0.241,0.228,6.544,1
0,3.26,0,0,0,0,0,2.152,0,5.21,1
0.48,0,0.96,4.32,0.48,0,0,0.43,0.43,25.964,1
0.73,0.09,0.64,0.55,0.18,0,0,0.43,0.134,8.445,1
0.4,0.4,2,0,0.4,0,0,0.124,0,1.94,1
0,0,1.68,0,0,0,0,0,0,1.304,1
0,0,0.85,0,0,0,0,0,0,1.333,1
0.21,0.43,1.09,0,0.43,0,0,0.96,0.128,8.08,1
0,0.64,1.29,0,0,0,0,2.354,0,2.09,1
2,0.5,1.5,0.5,0.5,0,0,0.445,0.979,4.685,1
0,0,3.03,0,0,0,0,1.029,0.093,3.621,1
0,0.32,1.32,0.34,0.84,0,0,0.639,0.165,3.697,1
1.56,0,2.34,0,0,0,0,1.363,0,1.348,1
0,0.35,1.43,0,0,0,0,0,0,8.086,1
0.67,0.67,2.18,0,0,0,0,0.156,0.104,6.5,1
0.42,0,1.49,0.21,0.21,0,0,0.263,0.075,53.433,1
0.5,0.5,1.01,1.51,1.01,0,0,1.431,0.536,4.09,1
0,0.86,0.86,0.86,0,0,0,0.928,0.154,2.409,1
0,0.08,1.2,0,0.08,0,0,0.094,0.015,2.531,1
0,0,3.03,0,0,0,0,1.023,0.093,3.621,1
0,0,1.81,0,0,0,0,0,0,21.428,1
7.27,0,0,0,0,0,0,0.297,0,2,1
0.5,0.1,0.7,0.6,0.1,0,0,0.488,0.157,8.55,1
0.2,0.1,1.35,0.52,0.41,0,0,0.095,0,2.717,1
0.36,0.36,2.95,1.47,0,0,0,0.433,0.928,3,1
0.46,0.31,2.01,0,0,0,0,0.123,0,6.268,1
1.86,0,1.86,0,0.93,0,0,2.306,0.164,8.312,1
0.22,0.68,1.13,0,0.45,0,0,1.103,0.133,7.166,1
0.27,1.35,2.44,0,0.54,0,0,0.329,0.141,44.72,1
0,0.38,2.92,0,0.38,0,0,0.661,0.088,2.256,1
0,0,0,0,0,0,0,0.207,0.207,3.761,1
0,0,0.64,0,0,0,0,1.16,0.116,1.8,1
0,0,0,0,0,0,0,0.207,0.207,3.761,1
0,1.35,0,0,0,0,0,3.588,0,2.516,1
1.03,0.51,1.55,0,0,0,0,0.6,0.429,1.447,1
0,0.29,0.59,0.29,0,0,0,0,0.049,2.47,1
0,0,1.36,0.68,0.68,0,0,0.238,0.238,2.232,1
0.5,0.1,0.7,0.6,0.1,0,0,0.488,0.157,8.55,1
0.33,0.33,1,2,0,0,0,0.057,0.23,5.279,1
0,0.46,0.69,0,0,0,0,0,0,2.6,1
0.79,0,2.76,1.18,0.79,0,0,0.64,0.192,2.74,1
0.38,0.77,1.15,0,0.38,0,0,0.51,0,3.685,1
0.53,0,3.22,0,0,0,0,0.082,0,4.391,1
0,0.21,1.69,0,0.1,0,0,0.887,0.032,3.446,1
0,0,0,0,0,0,0,0.022,0.022,3.482,0
0,0,1.7,0,0,0,0,0.149,0,1.04,0
0,0,0,0,0,0,33.33,0,0,1,0
0,0,0,0,0,5.12,0,0.262,0,1.625,0
0,0,0,0,0,0,0.07,0,0,4.411,0
0,0,0,0,0,4.08,2.04,0,0,2.5,0
0,0,0,0,0,0,0.84,0,0,3.571,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0.393,0,1.75,0
0,0,0,0,0,0,0,0.729,0,2.285,0
0,0,0,0,0,9.33,0.24,0.149,0,10.012,0
0,0,1.8,0,0,0.9,0,0,0,2.766,0
0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,3.3,0,0,0.032,2.324,0
0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,2.38,0
0,0,0,0,0,0,0,0.546,0,2,0
0,0,0,0,0,0.8,0,0.115,0,3.388,0
0,0,0,0,0,0,0,0,0,1.75,0
0,2.32,0,0,0,0,0,0.375,0,1.444,0
0,0,0.63,0,0,0,1.27,0,0,2.215,0
0,0,0,0,0,1.16,1.16,0.282,0,1.932,0
0,0.24,0.72,0.06,0.42,1.93,0,0.044,0.026,1.873,0
0,0,1.88,0,0,0,1.88,0,0,1,0
0,0,2.12,0,0,0,0,0,0,2.647,0
0,0,0,0,0,8.1,0,0,0,1.142,0
0,0,0,0,0,0,0,0,0,1.909,0
0,0,0,0,0,0,0,1.315,0,1,0
0,0,0,0,0,3.47,0,0,0,2.322,0
0,0,0,0,0,2.89,0,0.313,0,1.689,0
0,0,0,0,0,0,0,0,0,1.538,0
0,0,0,0,0,0,0,0,0,1.745,0
0,0,0,0,0,0,0,0,0,1.437,0
0,0,0,0,0,0,0,0,0,2.51,0
0.04,0.08,0.2,0,0,0,0,0.033,0,2.747,0
0,0,0,0,0,16.66,0,0,0,3.125,0
0,0,0,0,0,4.22,0,0,0.071,2.848,0
0,0,1.58,0,0,1.58,0,0,0,1.538,0
0,0,1.06,0,0,0.21,0,0.161,0,2.813,0
0,0,0,0,0,0,0,0.684,0,2,0
0,0,1.21,0,0,0,1.21,0.211,0,1,0
0,0,0.94,0,0,0.47,0,0.068,0,3.195,0
0,0,1.28,0,0,5.12,0,0,0,1.952,0
0,0,1.75,0,0,2.63,0,0.072,0,2.847,0
0,0,0,0,0,3.76,0,0.045,0,1.837,0
0,0,0,0,0,1.83,0,0.301,0,1.942,0
0,0,0,0,0,0,0,0,0,5.5,0
0,0,0,0,0,0,0,0,0,1.571,0
0,0,0,0,0,0,4,0.613,0,1,0
0,0,8.69,0,0,0,4.34,3.048,0,1,0
0,0,0,0,0,0,0,0,0,2.195,0
0,0,3.5,0,0,0,0,0,0,1.235,0
0,0,0,0,0,0,0,0.725,0,1.187,0
0,0,0.22,0,0,0.57,0.11,0,0.031,3.407,0
0,0,1.68,0,0,0.33,0,0.048,0,2.326,0
0,0,0.06,0,0,0.44,0.02,0,0.006,2.838,0
0,0,1.02,0,0,0,0,0.08,0,1.885,0
0,0,0,0,0,0,0,0.061,0,1.392,0
0.2,0,0,0,0,3,0,0,0.027,2.214,0
0,0,2.14,0,0,0.23,0,0.117,0,2.616,0
0,0,0,0,0,4.5,0,0.123,0,2.063,0
0,0,0,0,0,4,0,0,0,2,0
0,0,0,0,0,0.96,0.16,0,0,4.771,0
0,0,0,0,0,0.54,0,0.091,0,1.212,0
0,0,0,0,0,5.68,0,0,0,1.114,0
0,0,0,0,0,7.14,0,0.24,0,1.687,0
0,0,0,0,0,0.3,0,0,0,1.426,0
0,0,0,0,0,5.55,0,0.218,0,1.687,0
0,0,0,0,0,1.96,0,0,0,1.6,0
0,0,0,0,0,3.7,3.7,0,0,2.888,0
0,0,0,0,0,2.22,0,0.31,0.103,2.034,0
0,0,0,0,0,1.1,0,0,0.085,2.924,0
0,0,0.38,0,0,2.32,0,0,0,3.937,0
0,0,0.38,0,0,0.69,0,0,0.033,1.705,0
0,0,0,0,0,0,0,1.886,0,1.375,0
0,0,0.69,0,0,1.38,0,0,0.08,2.488,0
0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,1.416,0
0,0,0,0,0,0,0,0,0,3.606,0
0,0,0,0,0,0.93,0,0,0,2.448,0
0,0,0,0,0,0.75,0,0,0,1.958,0
0,0.11,0.73,0,0,1.69,0,0.042,0,2.031,0
0,0,0.14,0,0,0.14,0,0,0,1.687,0
0,0,0.29,0,0,0.29,0,0.052,0,2.721,0
0,0,0,0,0,4.54,0,0,0,2.186,0
0,0,0,0,0,1.6,0,0,0,1.696,0
0,0,0,0,0,0,0,0,0,5.5,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,3.52,0,0,0,2.204,0
0,0,0,0,0,0,0,0,0,5.5,0
0,0,1.01,0,0,1.01,0,0,0,3.108,0
0,0,2.04,0,0,0,0,0,0,1.062,0
0,0,0,0,0,2.48,0,0.02,0,4.113,0
0,0,0,0,0,0,0,0,0,1.666,0
0,0,0,0,0,4.34,0,0,0,4,0
0,0,0,0,0,0,0,0,0,1.5,0
0,0.26,2.6,0,0,0.26,0,0,0,2.545,0
0,0,0,0,0,0.31,0,0,0,1.446,0
0,0,0.48,0,0,2.89,0,0.074,0,2.534,0
0,0,0,0,0,3.88,0,0,0,1.89,0
0,0,0,0,0,0,0,0,0,5.5,0
0,0,0.85,0.05,0,0.2,0,0.073,0,2.206,0
0,0,0,0,0,0,0,0,0,1.142,0
0,0.27,2.73,0,0,0.27,0,0,0,2.593,0
0,0.01,0.07,0.01,0,0,0.03,0.008,0.005,2.145,0
0,0,0.42,0,0.08,1.34,0,0,0.012,4.179,0
0,0,1,0,0,0,0,0.17,0,1.692,0
0,0,0,0,0,4.7,0,0,0,1.974,0
0,0,0,0,0,4.62,0,0,0,2.239,0
0,0,0,0,0,7.14,0,0.239,0,1.687,0
0,0,0,0,0,4,0,0,0,1.611,0
0,0,2.76,0,0.69,0,0,0.202,0.121,1.945,0
0,0,0,0,0,0,0,0,0,1.666,0
0,0,0,0,0,0,0,0,0,2.27,0
0,0,1.72,0,0,0,0,0,0,2.058,0
0,0,1.16,0,0,0,0,0.148,0,1.972,0
0,0,0,0,0,1.36,0,0,0,3.533,0
0,0,0,0,0,0,0,0,0,2.533,0
0,0,1.77,0,0,0,0,0.313,0.313,7.588,0
0,0,0,0,0,2.31,0,0,0,1.5,0
0,0,0,0,0,3.34,0,0,0,3.414,0
0,0,0,0,0,0,0,0.125,0,2.925,0
0.5,0,0.25,0,0,0,0,0.045,0,1.324,0
0,0,0.16,0,0,0.62,0.05,0,0.016,2.887,0
0,0,0.35,0,0,0,0,0.372,0,1.641,0
0.25,0.25,2.31,0,0,0,0,0.413,0,1.78,0
0,0,0,0,0,0,0,0.214,0,1.263,0
0,0,1.38,0,0,1.38,2.77,0.448,0,1.451,0
0,0,0,0,0,0,0,1.234,0,3,0
0,0,0,0,0,0,0,0,0,1.735,0
0,0,0,0,0,0,0,0.165,0,1.666,0
0,0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0,0,0,0,2.025,0
0,0,0.42,0,0.42,1.27,0,0,0,2.555,0
0,0,0,0,0,0,0,0,0,2.307,0
0,0,0,0,0,0,1.36,0,0,1,0
0,0,0,0,0,0,0,0.724,0,2.285,0
0,0,1.4,0,0,0,0.7,0,0,18,0
0,0,0.14,0,0,0.14,0,0,0,1.566,0
0,0,0,0.13,0,1.69,0,0,0.052,2.165,0
0,0,0,0,0,0,0,0,0,1.461,0
0,0,0.33,0,0,0,0,0,0,1.644,0
0,0,0.42,0,0,1.28,0,0.151,0,1.533,0
0,0,0,0,0,3.92,0,0,0,2.95,0
0,0,0,0,0,0.96,0,0,0,1.353,0
0,0,0,0,0,3.33,0,0.167,0,1.533,0
0,0,0,0,0,2.45,0,0,0,2.473,0
0,0,0,0,0,5.37,0,0,0,2.666,0
0,0,0.46,0,0,2.57,0,0.047,0.028,1.948,0
0,0,0,0,0,0,0,0,0,2.266,0
0,0,0.38,0,0,0.19,0,0.03,0,2.852,0
0,0,0,0,0,9.09,4.54,0,0,3.1,0
0,0,0,0,0,0,25,0,0,1,0
0,0,0,0,0,0,2.43,0,0,1.2,0
0,0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0,1.4,0,0,3.875,0
0,0,1.56,0,0,0.44,0,0.134,0,3.08,0
0,0,0,0,0,2,0,0.161,0,1.25,0
0,0,0,0,0,2.08,0,0.284,0.094,2,0
0,0,0.26,0,0,0.65,0.13,0,0.036,3.185,0
0,0,0.08,0,0,0.39,0.04,0,0.011,3.851,0
0,0,1.72,0,0,0.28,0,0,0,1.95,0
0,0,0.14,0,0,0.62,0.04,0,0.013,3.685,0
0,0,0,0,0,0,1.14,0,0,1.19,0
0,0,0,0,0,0,3.22,0,0,2.4,0
0,0,0,0.1,0,4.5,0,0,0.013,2.361,0
0,0,0,0,0,0.97,0,0,0,8.125,0
0,0,0,0,0,0,0,0,0,2.142,0
0,0,1.62,0,0,0.81,0,0.37,0,5.375,0
0,0,0,0,0,15.38,0,0,0,7,0
0,0,0.81,0,0,0.81,0,0,0,4.971,0
0,0,0,0,0,1.12,0,0.111,0,1.23,0
0,0,1.09,0,0.72,0,0,0.063,0.126,2.562,0
0,0,0,0,0,2.38,0,0,0,1.2,0
0,0,0,0,0,16.66,0,0,0,5,0
0,0,0.27,0,0,9.83,0.54,0,0,4.891,0
0,0,0,0,0,0,0,0,0,1.625,0
0,0,0,0,0,0,0,0,0,3.34,0
0,0,0,0,0,0,5,0,0,1.125,0
0,0,0.87,0,0,0.87,0.87,0,0,1.466,0
0,0,0,0,0,0.48,0,0,0.365,3.016,0
0,0,0,0,0,0,1.02,0.176,0,1.241,0
0,0,0,0,0,1.81,0,0,0,1.444,0
0,0,0,0,0,0,0,0,0,1.333,0
0,0,0,0,0,0.76,1.52,0.127,0,1.755,0
0,0,1.23,0,0,0,0,0,0,1.166,0
0,0,0,0,0,0.92,0,0,0,1.554,0
0,0,0,0,0,1.04,0,0.179,0,2.037,0
0,0,0,0,0,0,0,0,0,1.545,0
0,0,1.02,0,0,0,0,0,0.142,1.857,0
0,0,0,0,0,0,0,0,0,1.6,0
0,0,0.46,0,0,0.93,0,0.065,0,2,0
0,0,0,0,0,1.76,1.76,0,0,2.246,0
0,0,0,0,0,0,0.75,0,0,4.472,0
0,0,0.51,0,0,3.06,0.51,0,0,4,0
0,0,0.85,0,0,0,0,0,0,1.55,0
0,0,0.52,0,0,1.58,1.05,0,0,2.225,0
0,0,0,0,0,2.77,1.19,0,0,2.238,0
0,0,0,0,0,1.72,0,0.141,0,1.535,0
0,0,0,0,0.58,1.75,0,0,0,2.506,0
0,1.72,2.06,0,0,0,0,0,0,3.344,0
0,0.58,0,0,0,0,1.46,0,0,251,0
0,0,0.61,0,0,1.38,0.61,0,0,1.837,0
0,0,0.29,0,0,0,0,0.376,0,3.338,0
0,0,0,0,0,0.86,0,0,0,2.119,0
0,0,0.55,0,0,2.77,1.11,0,0,2.113,0
0,0,0,0,0,1.49,0,0,0,2,0
0,0,0,0,0,1.79,0,0,0,1.61,0
0,0,0.6,0,0,0,0,0,0.129,3.266,0
0,0,0,0,0,0,0,0,0,1.666,0
0,0,0.71,0,0,0,0.35,0,0,1.292,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1.61,0,0,0,1.25,0
0,0,0.65,0,0,0,0.65,0,0,3.857,0
0,0,0.36,0,0,0.36,0,0,0,2.293,0
0,0,0,0,0,0,0,0,0,1.673,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0.87,0,0,1.75,2.63,0,0,1.785,0
0,0,0,0,0,0,16.66,0,0,1,0
0,0,0,0,0,0,1.63,0,0,4.19,0
0,0,0,0,0,0,0,0,0,2.057,0
0,0,0,0,0,2.22,0,0,0,1.75,0
0,0,0.56,0,0,3.37,0.28,0,0,2.464,0
0,0,0,0,0,0,0.5,0,0,4.068,0
0,0,0,0,0,2.66,0,0.144,0,1.857,0
0,0,0.7,0,0,2.8,1.4,0,0,1.746,0
0,0,0,0,0,0.51,2.59,0,0.141,25.812,0
0,0,3.18,0,0,0.45,0,0,0,3.382,0
0,0,0,0,0,2.29,0,0,0,3.28,0
0,0,1.08,0,0,0,1.08,0,0,1.263,0
0,0,0,0,0,0.1,0,0,0.015,1.636,0
0,0,0,0,0,4.05,0,0,0,2.976,0
0,0,0,0,0,0.9,0,0,0,3.225,0
0,0,0,0,0,1.19,0,0,0,3.09,0
0,0,0,0,0,0,0,0,0,1.25,0
0,0,0,0,0,0.32,0,0,0,4.295,0
0,0,3.7,0,0,1.85,0,0.318,0,2.695,0
0,0,0.76,0,0,0,0.76,0,0,3.7,0
0,0,0,0,0,0,0,0,0,1,0
0,0,3.33,0,0,2.22,2.22,0.176,0,2.1,0
0,0,0,0,0,7.14,3.57,0,0,3.6,0
0,0,4.44,0,0,0,0,0.383,0,1.333,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0.33,0,0,5.66,2,0.05,0.05,2.725,0
0,0,0,0,0,2.61,0,0,0,2.61,0
0,0,4.16,0,0,0,2.08,0,0,1.181,0
0,0,0,0,0,2.63,2.63,0,0,2.151,0
0,0,0.88,0,0,1.76,1.54,0.023,0.047,8.76,0
0,0,0,0,0,0.51,2.59,0,0.141,25.812,0
0,0,0.68,0,0,2.38,0.68,0,0,2.604,0
0,0,0,0,0,0,0.47,0,0,4.308,0
0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,1.428,0
0,0,0,0,0,2.8,1.86,0,0,2.097,0
0,0,0,0,0,0,0.47,0,0,4.268,0
0,0,0,0,0,0,0,0.74,0,1.625,0
0,0,2.27,0,0,0,2.27,0,0,1.052,0
0,0,0,0,0,0,0,0,0,2.2,0
0,0,1.33,0,0,0.66,0,0,0,2.529,0
0,0,0,0,0,2.04,2.04,0,0,2.682,0
0,0,0.34,0,0,5.86,1.37,0.055,0.055,2.87,0
0,0,0,0,0,0,0,0.26,0,2.2,0
0,0,0,0,0,0,0,0,0,1.727,0
0,0,2.38,0,0,2.38,0,0.374,0,2.85,0
0,0,0,0,0,0,0,0.213,0,1.75,0
0,0,0,0,0,0,0,0,0,1.733,0
0,0,0,0,0,0,0,0,0,1.592,0
0,0.08,0.6,0.25,0,1.89,0,0.051,0.038,1.838,0
0,0,2.1,0,0,1.05,0,0,0,2.541,0
0,0,0,0,0,1.79,0,0,0,1.87,0
0,0,0.54,0,0,0.27,0,0.045,0,1.465,0
0,0,0.8,0,0,0.8,0,0.139,0,1.411,0
0,0,1.69,0,0,0,0,0.552,0,1.461,0
0,0,0,0,0,9.62,0.53,0,0,2.567,0
0,0,0.46,0,0,4.2,1.4,0.075,0.075,2.482,0
0,0,0,0,0,1.06,0,0,0,2.108,0
0,0,0,0,0,0,0,0,0,1,0
0,0.68,0,0,0,0.68,0.68,0,0,1.1,0
0,0,0,0,0,0.59,0,0.107,0,2.741,0
0,0,1.67,0,0,0,0,0,0,1.392,0
0,0,0,0,0,0,0,0,0,2.375,0
0,0,1.81,0,0,0,1.81,0,0,1.125,0
0.16,0,0.16,0,0,3,0.33,0.02,0,2.604,0
0,0,0.33,0,0,1.99,0,0.051,0,1.786,0
0,0,0,0,0,0.08,0.08,0,0,1.833,0
0,0,0,0,0,0,0,0,0,1.133,0
0,0,0.85,0,0,0.85,0,0,0,1.228,0
0,0,0,0,0,0,16.66,0,0,1.25,0
0,0,0.23,0,0,0.23,0,0.026,0,2.222,0
0,0,0,0,0,2.68,0,0,0,2.432,0
0,0,0,0,0,1.62,1.08,0,0,3.039,0
0,0,0,0,0,0,0,0.5,0,1.538,0
0,0,0,0,0,16.66,0,0,0,3.714,0
0,0,0,0,0,3.84,0,0,0,3.631,0
0,0,0,0,0,3.84,0,0,0,3.631,0
0,0,0,0,0,0,0,0,0,1.583,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0.69,0,0,0.46,0,0.09,0,2.43,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,16.66,0,0,4.333,0
0,0,0,0,0,0,1.16,1.458,0,1.066,0
0,0,0.08,0,0,0.16,0,0,0,4.858,0
0,0,0.19,0,0,0.58,0.09,0,0.026,3.704,0
0,0,0,0.36,0.09,3.48,0,0,0.1,2.188,0
0,0,0.15,0,0,0.78,0.05,0,0.015,2.725,0
0,0,0,0,0,0.49,0.24,0,0.163,9.876,0
0,0,0.59,0,0,0.59,0,0.078,0,3.153,0
0,0,0.46,0,0,1.84,0.92,0,0,4.153,0
0,0,1.35,0,0,2.03,0,0.072,0.072,3.242,0
0.16,0.99,2.31,0.33,0,0,0.16,0.076,0.076,3.401,0
0,0,0,0,0,0,0,0,0,1.75,0
0,0,1.06,0,0,2.13,0.17,0.026,0,2.941,0
0,0,0,0,0,0,20,0,0,1.25,0
0,0,0,0,0,0,0,0,0,1.309,0
0,0.07,0.07,0,0,0.95,0,0,0.01,1.588,0
0,0,0,0,0,1.05,0,0,0,3.571,0
0,0,0,0,0,1.72,0,0.294,0,3.714,0
0,0,0,0,0,0.78,0,0.041,0,1.517,0
0,0,1.82,0,0,0.3,0,0.044,0,2.222,0
0,0,0.81,0,0,0,0,0.285,0,2.136,0
0,0,0.46,0,0,0.92,0,0,0,2.891,0
0,0,1.69,0,0,0,0,0,0,3.315,0
0,0,0,0,0,1.29,1.29,0,0,1.857,0
0,0,0,0,0,0,1.01,0,0,4.03,0
3.07,0,0,0,0,0,0,0.251,0,3.214,0
0,0,0,0,0,0,3.12,0,0,1,0
0,0,0,0,0,0,0,0,0,1.607,0
0,0,0,0,0,3.57,0,0,0,1.545,0
0,0,0,0,0,0,0.09,0,0,4.413,0
0,0,0,0,0,0.32,0,0,0,4.093,0
0,0,0,0,0,2.54,0,0.123,0,5.515,0
0,0,0,0,0,1.66,0,0,0,4.052,0
0,0,0,0,0,0,0,0,0,1.333,0
0,0,0,0,0,0,0,0,0,1.666,0
0,0.78,0,0,0,0.78,0,0,0.136,2.62,0
0,0,0,0,0,0,25,0,0,1,0
0,0,0.94,0,0,0.47,0,0,0,2.315,0
0,0,0,0,0,3.7,1.85,0,0,2.526,0
0,0,0,0,0,0,0,0,0,1.23,0
0,0,0,0,0,5.71,0,0,0,1.25,0
0,0,0,0,0,2.22,0,0,0,3.578,0
0,0,0.45,0,0,1.37,0,0,0,1.263,0
0,0,0,0,0,1.96,0,0,0,2.318,0
0,0,0,0,0,11.11,11.11,0,0,1,0
0,0,0,0,0,4.34,0,1.798,0,2.615,0
0,0,0,0,0,8.69,0,0,0,5.357,0
0,0.08,0,0,0,2.68,0,0,0.023,2.658,0
0,0,0,0,0,0,0,0,0,2.333,0
0,0,0,0,0,2.79,0,0,0,1.268,0
0,0,0,0,0,0,0,0,0,1.394,0
0.31,0,0.63,0,0,0,0.95,0,0,3.547,0
0,0,0,0,0,4.3,0,0,0.028,2.394,0
0,0,0,0,0,1.45,0,0,0,1.48,0
0.32,0,2.63,0,0,0,0.32,0,0,5.633,0
0,0,0,0,0,1.81,0,0.225,0,1.807,0
0,0,0,0,0,0,0,0,0,2.25,0
0,0,2.7,0,0,0,2.7,0.432,0,2,0
0,0,0,0,0,0.3,0,0,0,1.997,0
0,0,1.21,0,0,3.63,1.21,0,0,4.536,0
0,0,0,0,0,4.47,0,0.102,0,2.121,0
0,0,0,0,0,1.83,0,0.116,0,1.619,0
0,0,0,0,0,1.71,0,0,0,1.947,0
0,0,0.67,0,0,0.67,0,0.063,0,3.133,0
0,0,0,0,0,0,0,0,0,1.4,0
0,0,0.63,0.08,0,1.9,0,0.044,0.051,1.664,0
0,0,0.74,0,0,0.49,0,0.069,0,2.776,0
0,0,0,0,0,1.03,0,0,0,1.586,0
0,0,0,0,0,0,0,0,0,1.833,0
0,0,3,0,0,0,0,0.145,0,1.342,0
0,0,0,0,0,0,0,0.102,0,4.771,0
0,0,0,0,0,0,0,0.044,0,1.666,0
0,0,0,0,0,0,0,0,0,1.222,0
0,0.11,0.03,0.01,0,0,0,0.002,0,2.106,0
0,0,1.19,0,0,1.19,0,0,0,3.086,0
0,0,0,0,0,0,33.33,0,0,1,0
0,0,0,0,0,0,0,0.087,0,2.812,0
0,0,0.29,0,0,0.44,0,0,0,2.297,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1.888,0
0,0,0,0,0,0,0,0.25,0,2.619,0
0,0,0,0,0,0,0,0,0,1.75,0
0,0,0,0,0,1.72,0,0,0,1.964,0
0,0,0,0,0,0,0,0,0,2,0
0,0.99,1.98,0,0,0.99,0,0.262,0,1.565,0
0,0,0,0,0,0,1.63,0,0,1.666,0
0,0,0,0,0,8.33,0,0,0,1.333,0
0,0,2.18,0,0,1.45,1.45,0,0,1.897,0
0,0,2.35,0,0,1.17,1.17,0,0,1.76,0
0,0,0.73,0,0,1.47,0.73,0,0,2.171,0
0,0,0,0,0,0,0,0,0,1.56,0
0,0,2.5,0,0,0,0,0,0,1.222,0
0,0,0.52,0,0,2.09,1.04,0.309,0,3.973,0
0,0,0,0,0,2,0,0.104,0,2.152,0
0,0,0,0,0,2.59,0,0,0,1.35,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0.67,0,0,3,0
0,0,0,0,0,0,16.66,0,0,1,0
0,0,0,0,0,0,25,0,0,1,0
0,0,0.4,0,0,13.93,0,0,0,6.113,0
0,0,0.5,0,0,4.02,1,0,0,2.319,0
0,0,0.75,0,0,0,0.37,0,0,1.433,0
0,0,0.57,0,0,0.28,0.57,0.103,0,1.411,0
0,0,0,0,0,0,0,0,0,1.1,0
0,0,0,0,0,0,7.69,0,0,2.6,0
0,0,0,0,0,0,6.66,0,0,1.285,0
0,0,0,0,0,3.96,1.98,0.239,0,2.688,0
0,0,0.54,0,0,0.27,0,0,0,2.521,0
0,0,0,0,0,12.5,0,1.123,0,2.6,0
0,0,0,0,0,2.88,0.96,0.138,0,1.986,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,2.32,0,0,0,11.687,0
0,0,0.43,0,0,0.43,0,0,0,3.372,0
0,0.93,0,0,0,0,0,0,0,1.771,0
0,0,0.85,0,0,0.42,0,0,0.124,1.772,0
0,0,0,0.11,0,3.45,0,0,0.078,2.351,0
0,0,1.35,0,0,0,0,0,0,1.913,0
0,0,0,0,0,5.57,1.19,0,0,3.153,0
0,0,0,0,0,0.46,0,0,0,2.677,0
0,0,0,0,0,7.6,2.17,0,0,2.421,0
0,0,1.23,0,0,0,3.7,0,0,2.142,0
0,0,0,0,0,0,0,0,0,2.2,0
0,0,0,0,0,1.17,1.17,0.203,0,2.541,0
0,0,0,0,0,0,4.16,0,0,2.25,0
0,1.85,0,0,0,0,0,0,0,2.916,0
0,0,0,0,0,0,0,0,0,2.59,0
0,0,0,0,0,0,0,2.272,0,1.75,0
0,0,0,0,0,3.17,0,0,0,2.064,0
0,0,0,0,0,0,2,0,0,2.95,0
0,0,0,0,0,0.96,0,0,0.058,1.755,0
0,0,0,0,0,0,0,0.286,0,2.434,0
0,0,0,0,0,3.79,0,0.147,0,1.962,0
0,0,0,0,0,0,0,0,0,2.161,0
0,0,0,0,0,0,0,0.277,0,3,0
0,0,0,0,0,0,0,0,0,3.041,0
0,0,0,0,0,0,0,0,0,3.086,0
0,0,0,0,0,0,0,0,0,1,0
0,1.38,1.38,0,0,2.77,1.38,0,0,2.333,0
